t_s,uy_mass_m
2.782500000000000142e-04,-7.961587940209785672e-08
2.782999999999999884e-04,-7.959139572280445285e-08
2.783499999999999625e-04,-7.957261353124105807e-08
2.783999999999999908e-04,-7.955962463582829111e-08
2.784499999999999649e-04,-7.955723559813371307e-08
2.784999999999999932e-04,-7.956043913434851453e-08
2.785499999999999673e-04,-7.957742755414233351e-08
2.785999999999999957e-04,-7.959441597393576867e-08
2.786499999999999698e-04,-7.961140439372957442e-08
2.786999999999999981e-04,-7.964394680474659852e-08
2.787499999999999722e-04,-7.967752585204141797e-08
2.788000000000000005e-04,-7.971871295460788008e-08
2.788499999999999746e-04,-7.976097418061928766e-08
2.789000000000000029e-04,-7.980679317892488205e-08
2.789499999999999771e-04,-7.985262126563413342e-08
2.790000000000000054e-04,-7.989847087772116544e-08
2.790499999999999795e-04,-7.994242106589385011e-08
2.791000000000000078e-04,-7.998434469818383474e-08
2.791499999999999819e-04,-8.002121839949577963e-08
2.792000000000000102e-04,-8.005561319086741131e-08
2.792499999999999843e-04,-8.008102863100310662e-08
2.793000000000000127e-04,-8.010439656245410443e-08
2.793499999999999868e-04,-8.011582623495550957e-08
2.793999999999999609e-04,-8.012414458860388616e-08
2.794499999999999892e-04,-8.012213749094142290e-08
2.794999999999999633e-04,-8.011367779587545754e-08
2.795499999999999916e-04,-8.009625188199039598e-08
2.795999999999999657e-04,-8.007882596810532118e-08
2.796499999999999941e-04,-8.004788560220022742e-08
2.796999999999999682e-04,-8.001540375774828780e-08
2.797499999999999965e-04,-7.997938003409774116e-08
2.797999999999999706e-04,-7.993749691403745778e-08
2.798499999999999989e-04,-7.989459208959848743e-08
2.798999999999999730e-04,-7.984927446056016638e-08
2.799500000000000014e-04,-7.980433371171721847e-08
2.799999999999999755e-04,-7.975989601484516639e-08
2.800500000000000038e-04,-7.971869240497654545e-08
2.800999999999999779e-04,-7.967905608119402363e-08
2.801500000000000062e-04,-7.964626511946828542e-08
2.801999999999999803e-04,-7.961718645125145962e-08
2.802500000000000087e-04,-7.959412548533293286e-08
2.802999999999999828e-04,-7.957904768139972995e-08
2.803500000000000111e-04,-7.956761144697395915e-08
2.803999999999999852e-04,-7.956821253295072458e-08
2.804500000000000135e-04,-7.957388869732220225e-08
2.804999999999999876e-04,-7.958965032591045928e-08
