t_s,uy_mass_m
1.029999999999999964e-04,-2.394240697785063201e-08
1.030999999999999988e-04,-2.480352606434320619e-08
1.032000000000000013e-04,-2.588935337419134077e-08
1.032999999999999901e-04,-2.708644840812272086e-08
1.033999999999999926e-04,-2.828267506712852393e-08
1.034999999999999950e-04,-2.936328594010979246e-08
1.035999999999999974e-04,-3.022311466213873953e-08
1.036999999999999999e-04,-3.078303120625539302e-08
1.037999999999999887e-04,-3.097724056616386666e-08
1.038999999999999912e-04,-3.079869640972291174e-08
1.039999999999999936e-04,-3.029472544291116832e-08
1.040999999999999960e-04,-2.947502514038576061e-08
1.041999999999999985e-04,-2.843110513840212831e-08
1.043000000000000009e-04,-2.726073232824360300e-08
1.043999999999999898e-04,-2.608138457421534160e-08
1.044999999999999922e-04,-2.500753853311419535e-08
1.045999999999999946e-04,-2.413808688596914777e-08
1.046999999999999971e-04,-2.356379787916262739e-08
1.047999999999999995e-04,-2.332569570581773049e-08
1.049000000000000019e-04,-2.347539757275111995e-08
1.049999999999999908e-04,-2.395224111106407416e-08
1.050999999999999932e-04,-2.472915589140148832e-08
1.051999999999999957e-04,-2.573906595074855882e-08
1.052999999999999981e-04,-2.687953400777010471e-08
1.054000000000000005e-04,-2.803959024031687902e-08
1.054999999999999894e-04,-2.910647547214217534e-08
1.055999999999999918e-04,-2.998280800870498032e-08
1.056999999999999943e-04,-3.057428366938129333e-08
1.057999999999999967e-04,-3.083193951975360902e-08
1.058999999999999991e-04,-3.073358727457845502e-08
1.060000000000000016e-04,-3.028534016667104896e-08
1.060999999999999904e-04,-2.954747015303742703e-08
1.061999999999999929e-04,-2.857130221810988065e-08
1.062999999999999953e-04,-2.745928266049678914e-08
1.063999999999999977e-04,-2.631765489039121059e-08
1.065000000000000002e-04,-2.525730356066085835e-08
1.065999999999999890e-04,-2.437986513481824778e-08
1.066999999999999915e-04,-2.377035338547998313e-08
1.067999999999999939e-04,-2.348335459256236230e-08
1.068999999999999963e-04,-2.355822688943927870e-08
1.069999999999999988e-04,-2.396424937488839353e-08
1.071000000000000012e-04,-2.466280365309413029e-08
1.071999999999999901e-04,-2.560612994101053399e-08
1.072999999999999925e-04,-2.669059043496706098e-08
1.073999999999999949e-04,-2.781349697857419100e-08
1.074999999999999974e-04,-2.886356971010809057e-08
1.075999999999999998e-04,-2.974774382158306834e-08
1.076999999999999887e-04,-3.036712531945131600e-08
1.077999999999999911e-04,-3.068351390961658431e-08
1.078999999999999935e-04,-3.062915370873296944e-08
1.079999999999999960e-04,-3.026836823067343044e-08
1.080999999999999984e-04,-2.960427776961580071e-08
1.082000000000000008e-04,-2.869750222536732330e-08
1.082999999999999897e-04,-2.763919057014102460e-08
1.083999999999999921e-04,-2.653666157817914682e-08
1.084999999999999946e-04,-2.549377099803935991e-08
1.085999999999999970e-04,-2.461368599118921001e-08
1.086999999999999994e-04,-2.397193438142654620e-08
1.087999999999999883e-04,-2.364461068401747523e-08
1.088999999999999907e-04,-2.364208305441687486e-08
1.089999999999999932e-04,-2.398843299593171914e-08
1.090999999999999956e-04,-2.461544602369498796e-08
1.091999999999999980e-04,-2.548646141536284391e-08
1.093000000000000005e-04,-2.651397295863757434e-08
1.093999999999999893e-04,-2.759633480340077633e-08
1.094999999999999918e-04,-2.863106107096767909e-08
1.095999999999999942e-04,-2.951096837556365058e-08
1.096999999999999966e-04,-3.016430111472973058e-08
1.097999999999999991e-04,-3.051639345500217353e-08
1.099000000000000015e-04,-3.053887172046658595e-08
1.099999999999999904e-04,-3.024227747895080232e-08
1.100999999999999928e-04,-2.964287343194872502e-08
1.101999999999999952e-04,-2.880780103846620636e-08
1.102999999999999977e-04,-2.781090921865642760e-08
1.104000000000000001e-04,-2.675000426744438565e-08
1.104999999999999890e-04,-2.572907423206138369e-08
1.105999999999999914e-04,-2.484102802737266665e-08
1.106999999999999938e-04,-2.418433822893992485e-08
1.107999999999999963e-04,-2.380518747301899197e-08
1.108999999999999987e-04,-2.377072745003458099e-08
1.110000000000000011e-04,-2.402545086896658376e-08
1.110999999999999900e-04,-2.457999011983030280e-08
1.111999999999999924e-04,-2.538110926444794357e-08
1.112999999999999949e-04,-2.635044450421102971e-08
1.113999999999999973e-04,-2.738947484741089617e-08
1.114999999999999997e-04,-2.840101562678641013e-08
1.115999999999999886e-04,-2.928256883119463833e-08
1.116999999999999910e-04,-2.995237440605157663e-08
1.117999999999999935e-04,-3.034996843236129110e-08
1.118999999999999959e-04,-3.041097781099942726e-08
1.119999999999999983e-04,-3.019811483909885591e-08
1.121000000000000008e-04,-2.967453039296194225e-08
1.121999999999999896e-04,-2.890879084315657729e-08
1.122999999999999921e-04,-2.796826027384694583e-08
1.123999999999999945e-04,-2.695066498868096970e-08
1.124999999999999969e-04,-2.595078042612488306e-08
1.125999999999999994e-04,-2.507159102699423834e-08
1.126999999999999882e-04,-2.438910446489801443e-08
1.127999999999999907e-04,-2.397083391706886701e-08
1.128999999999999931e-04,-2.387636841991230844e-08
1.129999999999999955e-04,-2.407157890437245209e-08
1.130999999999999980e-04,-2.455266624795178025e-08
1.132000000000000004e-04,-2.528903900284936741e-08
1.132999999999999893e-04,-2.620066810124235504e-08
1.133999999999999917e-04,-2.719738211447466776e-08
1.134999999999999941e-04,-2.818282843988451819e-08
1.135999999999999966e-04,-2.906261178142654169e-08
1.136999999999999990e-04,-2.974995188425562745e-08
1.138000000000000014e-04,-3.018887534441447185e-08
1.138999999999999903e-04,-3.031223963549417846e-08
1.139999999999999927e-04,-3.013472177502406773e-08
1.140999999999999952e-04,-2.968750321772040704e-08
1.141999999999999976e-04,-2.898844821703432078e-08
1.143000000000000000e-04,-2.810857603069703081e-08
1.143999999999999889e-04,-2.713556378348116894e-08
1.144999999999999913e-04,-2.616336098211162370e-08
1.145999999999999938e-04,-2.528922955235683465e-08
1.146999999999999962e-04,-2.459415129084632205e-08
1.147999999999999986e-04,-2.414244121773022641e-08
1.149000000000000010e-04,-2.397568814074017439e-08
1.149999999999999899e-04,-2.411638441858822319e-08
1.150999999999999924e-04,-2.454957371511863109e-08
1.151999999999999948e-04,-2.521623877544268080e-08
1.152999999999999972e-04,-2.606719260705151581e-08
1.153999999999999996e-04,-2.701723970216053121e-08
1.154999999999999885e-04,-2.797462706741901262e-08
1.155999999999999910e-04,-2.884872518965928698e-08
1.156999999999999934e-04,-2.954921791323185611e-08
1.157999999999999958e-04,-3.001345935631644264e-08
1.158999999999999982e-04,-3.019910818307902402e-08
1.160000000000000007e-04,-3.007987814209315462e-08
1.160999999999999896e-04,-2.969390247860056104e-08
1.161999999999999920e-04,-2.906390103989060928e-08
1.162999999999999944e-04,-2.823870335469419324e-08
1.163999999999999969e-04,-2.730995307888577246e-08
1.164999999999999993e-04,-2.636792538211646862e-08
1.165999999999999882e-04,-2.550137773912036306e-08
1.166999999999999906e-04,-2.479170383658065585e-08
1.167999999999999930e-04,-2.430757435996387768e-08
1.168999999999999955e-04,-2.410187426629341011e-08
1.169999999999999979e-04,-2.420186864496452404e-08
1.171000000000000003e-04,-2.454531229336988704e-08
1.171999999999999892e-04,-2.515084787697912433e-08
1.172999999999999916e-04,-2.594394569449445274e-08
1.173999999999999941e-04,-2.684925206490915582e-08
1.174999999999999965e-04,-2.777667023636778833e-08
1.175999999999999989e-04,-2.863669514937274054e-08
1.177000000000000013e-04,-2.934876347383007934e-08
1.177999999999999902e-04,-2.984636438187393009e-08
1.178999999999999927e-04,-3.007963108948781345e-08
1.179999999999999951e-04,-3.000104946012047719e-08
1.180999999999999975e-04,-2.969604737926589266e-08
1.181999999999999999e-04,-2.911395423264211577e-08
1.182999999999999888e-04,-2.835105192506864009e-08
1.183999999999999913e-04,-2.747041422279199910e-08
1.184999999999999937e-04,-2.655804636065725211e-08
1.185999999999999961e-04,-2.570340967445652555e-08
1.186999999999999985e-04,-2.499002758146351077e-08
1.188000000000000010e-04,-2.448393848624112899e-08
1.188999999999999899e-04,-2.423211225685885102e-08
1.189999999999999923e-04,-2.427794961993206621e-08
1.190999999999999947e-04,-2.456158892565881651e-08
1.191999999999999971e-04,-2.510412388175527671e-08
1.192999999999999996e-04,-2.583881392922219582e-08
1.193999999999999885e-04,-2.669578627642100422e-08
1.194999999999999909e-04,-2.759140015982071807e-08
1.195999999999999933e-04,-2.844031061082179713e-08
1.196999999999999957e-04,-2.915526960165169961e-08
1.197999999999999982e-04,-2.967294894022865094e-08
1.199000000000000006e-04,-2.994601204445131578e-08
1.199999999999999895e-04,-2.992354773026645943e-08
1.200999999999999919e-04,-2.967206550363680079e-08
1.201999999999999943e-04,-2.915637462706899266e-08
1.202999999999999968e-04,-2.845186757495540271e-08
1.203999999999999992e-04,-2.761762382861234487e-08
1.204999999999999881e-04,-2.673937446981070419e-08
1.205999999999999905e-04,-2.590104675489190211e-08
1.206999999999999929e-04,-2.518245714643968502e-08
1.207999999999999954e-04,-2.465177886681623887e-08
1.208999999999999978e-04,-2.435913190026166102e-08
1.210000000000000002e-04,-2.436195921026485506e-08
1.210999999999999891e-04,-2.458245265333728092e-08
1.211999999999999916e-04,-2.506591257296905729e-08
1.212999999999999940e-04,-2.574144275905273083e-08
1.213999999999999964e-04,-2.655231466096489478e-08
1.214999999999999988e-04,-2.741387773186199356e-08
1.216000000000000013e-04,-2.824356721046115038e-08
1.216999999999999902e-04,-2.896220806009155965e-08
1.217999999999999926e-04,-2.950152517976112307e-08
1.218999999999999950e-04,-2.981059131320922584e-08
1.219999999999999974e-04,-2.983806885145926424e-08
1.220999999999999863e-04,-2.964045379131612404e-08
1.221999999999999888e-04,-2.919533674089434786e-08
1.222999999999999912e-04,-2.854385341191536164e-08
1.223999999999999936e-04,-2.775792184940745269e-08
1.224999999999999960e-04,-2.691243775339889783e-08
1.225999999999999985e-04,-2.609057361904211616e-08
1.227000000000000009e-04,-2.537160219524651006e-08
1.228000000000000033e-04,-2.482380575510481405e-08
1.229000000000000058e-04,-2.449880568313765436e-08
1.229999999999999811e-04,-2.443762908226619007e-08
1.230999999999999835e-04,-2.461576522814944408e-08
1.231999999999999860e-04,-2.503534082806896949e-08
1.232999999999999884e-04,-2.565911908601491521e-08
1.233999999999999908e-04,-2.641959833923422565e-08
1.234999999999999932e-04,-2.724583409666174685e-08
1.235999999999999957e-04,-2.805776082298090915e-08
1.236999999999999981e-04,-2.877782373864461401e-08
1.238000000000000005e-04,-2.933641559789633304e-08
1.239000000000000030e-04,-2.967690847409257808e-08
1.240000000000000054e-04,-2.976484301692854746e-08
1.241000000000000078e-04,-2.960873391799474200e-08
1.241999999999999832e-04,-2.921198478457543961e-08
1.242999999999999856e-04,-2.861964975825240464e-08
1.243999999999999880e-04,-2.788335097624493286e-08
1.244999999999999904e-04,-2.707547221458752289e-08
1.245999999999999929e-04,-2.627501647488747389e-08
1.246999999999999953e-04,-2.555862725440805729e-08
1.247999999999999977e-04,-2.499463214832066538e-08
1.249000000000000002e-04,-2.463655054957520869e-08
1.250000000000000026e-04,-2.451803524030036804e-08
1.251000000000000050e-04,-2.465201697119046074e-08
1.252000000000000075e-04,-2.502365492178912230e-08
1.252999999999999828e-04,-2.558392201363251646e-08
1.253999999999999852e-04,-2.629806934093649244e-08
1.254999999999999877e-04,-2.708886588868775969e-08
1.255999999999999901e-04,-2.787875483310576554e-08
1.256999999999999925e-04,-2.859248921723864179e-08
1.257999999999999949e-04,-2.916236858873862257e-08
1.258999999999999974e-04,-2.953460161904114332e-08
1.259999999999999998e-04,-2.967433557895793738e-08
1.261000000000000022e-04,-2.956741928202988730e-08
1.262000000000000047e-04,-2.922093311581116789e-08
1.263000000000000071e-04,-2.869017434749401594e-08
1.263999999999999824e-04,-2.799874633396750843e-08
1.264999999999999849e-04,-2.722645934578047072e-08
1.265999999999999873e-04,-2.644661160037221518e-08
1.266999999999999897e-04,-2.573507330595537321e-08
1.267999999999999921e-04,-2.515976074259490443e-08
1.268999999999999946e-04,-2.477521091858189569e-08
1.269999999999999970e-04,-2.461744629889125339e-08
1.270999999999999994e-04,-2.472046726663406269e-08
1.272000000000000019e-04,-2.500794272611742839e-08
1.273000000000000043e-04,-2.552798676800960156e-08
1.274000000000000067e-04,-2.619236240848015995e-08
1.274999999999999821e-04,-2.694389749432053988e-08
1.275999999999999845e-04,-2.771098554525673823e-08
1.276999999999999869e-04,-2.842011236869379311e-08
1.277999999999999893e-04,-2.899923533782669581e-08
1.278999999999999918e-04,-2.939493931393513625e-08
1.279999999999999942e-04,-2.957112110427839100e-08
1.280999999999999966e-04,-2.950087248455308166e-08
1.281999999999999991e-04,-2.922658466544754338e-08
1.283000000000000015e-04,-2.873719785664544881e-08
1.284000000000000039e-04,-2.809820944218599795e-08
1.285000000000000064e-04,-2.736563136319183252e-08
1.285999999999999817e-04,-2.661224590375386570e-08
1.286999999999999841e-04,-2.591046710395122018e-08
1.287999999999999865e-04,-2.532748722669100297e-08
1.288999999999999890e-04,-2.491884728616872849e-08
1.289999999999999914e-04,-2.472314902635727008e-08
1.290999999999999938e-04,-2.477572216108548703e-08
1.291999999999999963e-04,-2.502252517974526773e-08
1.292999999999999987e-04,-2.547896105219510015e-08
1.294000000000000011e-04,-2.609436825229494414e-08
1.295000000000000036e-04,-2.680885009441766798e-08
1.296000000000000060e-04,-2.755083249433293356e-08
1.296999999999999813e-04,-2.824753944768667906e-08
1.297999999999999838e-04,-2.883331698143918141e-08
1.298999999999999862e-04,-2.925320096677706015e-08
1.299999999999999886e-04,-2.946798737627312701e-08
1.300999999999999910e-04,-2.943451942590813144e-08
1.301999999999999935e-04,-2.921407853717354598e-08
1.302999999999999959e-04,-2.878021308406671508e-08
1.303999999999999983e-04,-2.819089570441555524e-08
1.305000000000000008e-04,-2.749501956637153997e-08
1.306000000000000032e-04,-2.676587521393693736e-08
1.307000000000000056e-04,-2.607371836971425291e-08
1.307999999999999810e-04,-2.548485430349738029e-08
1.308999999999999834e-04,-2.505540676723804177e-08
1.309999999999999858e-04,-2.482597105624070214e-08
1.310999999999999882e-04,-2.484242084676524174e-08
1.311999999999999907e-04,-2.503505164580013231e-08
1.312999999999999931e-04,-2.544227229042717730e-08
1.313999999999999955e-04,-2.600910074475406326e-08
1.314999999999999980e-04,-2.668450397204591206e-08
1.316000000000000004e-04,-2.739920193557863878e-08
1.317000000000000028e-04,-2.808427591263576833e-08
1.318000000000000053e-04,-2.867408149035745671e-08
1.318999999999999806e-04,-2.911238302837638713e-08
1.319999999999999830e-04,-2.935771268531219390e-08
1.320999999999999854e-04,-2.936531121051667688e-08
1.321999999999999879e-04,-2.919345860887669620e-08
1.322999999999999903e-04,-2.882027420774952499e-08
1.323999999999999927e-04,-2.826936957037154048e-08
1.324999999999999952e-04,-2.761584527649646947e-08
1.325999999999999976e-04,-2.691662886321156370e-08
1.327000000000000000e-04,-2.623968098688792296e-08
1.328000000000000025e-04,-2.564987964378300671e-08
1.329000000000000049e-04,-2.520349558333284659e-08
1.330000000000000073e-04,-2.494282846127425948e-08
1.330999999999999826e-04,-2.490431580442727308e-08
1.331999999999999851e-04,-2.505760973165777181e-08
1.332999999999999875e-04,-2.541491873033182152e-08
1.333999999999999899e-04,-2.593505577346110603e-08
1.334999999999999924e-04,-2.656815080346093543e-08
1.335999999999999948e-04,-2.725318006978257814e-08
1.336999999999999972e-04,-2.792299162459791150e-08
1.337999999999999997e-04,-2.851332347036182170e-08
1.339000000000000021e-04,-2.896777815461496932e-08
1.340000000000000045e-04,-2.924320936222339575e-08
1.341000000000000070e-04,-2.930732571434111342e-08
1.341999999999999823e-04,-2.917300316064134382e-08
1.342999999999999847e-04,-2.883441953727298839e-08
1.343999999999999871e-04,-2.834189963224845777e-08
1.344999999999999896e-04,-2.772837899515890917e-08
1.345999999999999920e-04,-2.705681415625185572e-08
1.346999999999999944e-04,-2.639344090822546424e-08
1.347999999999999969e-04,-2.580281978901109578e-08
1.348999999999999993e-04,-2.534130922590123292e-08
1.350000000000000017e-04,-2.505258935246785699e-08
1.351000000000000042e-04,-2.496360504035077775e-08
1.352000000000000066e-04,-2.508420724183855189e-08
1.352999999999999819e-04,-2.539788967198042118e-08
1.353999999999999843e-04,-2.586744646294485065e-08
1.354999999999999868e-04,-2.646246816087644748e-08
1.355999999999999892e-04,-2.711801569657239688e-08
1.356999999999999916e-04,-2.777142606737614834e-08
1.357999999999999941e-04,-2.835995680077749680e-08
1.358999999999999965e-04,-2.882732468372100937e-08
1.359999999999999989e-04,-2.912908724780588142e-08
1.361000000000000014e-04,-2.923686751798469799e-08
1.362000000000000038e-04,-2.913808643809467848e-08
1.363000000000000062e-04,-2.884907142554619808e-08
1.363999999999999815e-04,-2.840017765834239185e-08
1.364999999999999840e-04,-2.782676897296978645e-08
1.365999999999999864e-04,-2.718738314645392244e-08
1.366999999999999888e-04,-2.654406879299793076e-08
1.367999999999999913e-04,-2.595848519132316229e-08
1.368999999999999937e-04,-2.548653564189612831e-08
1.369999999999999961e-04,-2.517304566988857049e-08
1.370999999999999986e-04,-2.504751760074692302e-08
1.372000000000000010e-04,-2.513908877008923127e-08
1.373000000000000034e-04,-2.538315048757830456e-08
1.374000000000000059e-04,-2.581699926409668569e-08
1.374999999999999812e-04,-2.636856088157114063e-08
1.375999999999999836e-04,-2.699215526321110186e-08
1.376999999999999860e-04,-2.762639817187348010e-08
1.377999999999999885e-04,-2.820955951912004761e-08
1.378999999999999909e-04,-2.868586749319444962e-08
1.379999999999999933e-04,-2.901002189532522358e-08
1.380999999999999958e-04,-2.915149876655753546e-08
1.381999999999999982e-04,-2.908530243076726991e-08
1.383000000000000006e-04,-2.886065857311253375e-08
1.384000000000000031e-04,-2.844675446758522640e-08
1.385000000000000055e-04,-2.791707786707625728e-08
1.385999999999999808e-04,-2.730846191077365566e-08
1.386999999999999832e-04,-2.668316747041519079e-08
1.387999999999999857e-04,-2.610229963133575950e-08
1.388999999999999881e-04,-2.562246771170877261e-08
1.389999999999999905e-04,-2.528867708107935883e-08
1.390999999999999930e-04,-2.513207532084965859e-08
1.391999999999999954e-04,-2.518307015734300433e-08
1.392999999999999978e-04,-2.539005072887238425e-08
1.394000000000000003e-04,-2.576844202981262305e-08
1.395000000000000027e-04,-2.628385395092352522e-08
1.396000000000000051e-04,-2.687629075049168058e-08
1.396999999999999804e-04,-2.748964262180824483e-08
1.397999999999999829e-04,-2.806569287821335740e-08
1.398999999999999853e-04,-2.854908908184966553e-08
1.399999999999999877e-04,-2.889376197996493523e-08
1.400999999999999902e-04,-2.906708710685158445e-08
1.401999999999999926e-04,-2.903376081811100401e-08
1.402999999999999950e-04,-2.884685487775131833e-08
1.403999999999999975e-04,-2.849092230930301931e-08
1.404999999999999999e-04,-2.799441794573930098e-08
1.406000000000000023e-04,-2.741912176194448191e-08
1.407000000000000048e-04,-2.681701082356947723e-08
1.408000000000000072e-04,-2.624627985597499980e-08
1.408999999999999825e-04,-2.576138018586308988e-08
1.409999999999999849e-04,-2.540839208390324977e-08
1.410999999999999874e-04,-2.522067250018600428e-08
1.411999999999999898e-04,-2.523587127046792047e-08
1.412999999999999922e-04,-2.539808501825853052e-08
1.413999999999999947e-04,-2.573455846215685263e-08
1.414999999999999971e-04,-2.620961902659892442e-08
1.415999999999999995e-04,-2.676832686240673412e-08
1.417000000000000020e-04,-2.735896805310323184e-08
1.418000000000000044e-04,-2.792492075947131128e-08
1.419000000000000068e-04,-2.841260223848543162e-08
1.419999999999999821e-04,-2.877588262520450894e-08
1.420999999999999846e-04,-2.897766807842997336e-08
1.421999999999999870e-04,-2.897710199778457682e-08
1.422999999999999894e-04,-2.883418097415902005e-08
1.423999999999999919e-04,-2.852033863508512577e-08
1.424999999999999943e-04,-2.806677182354291930e-08
1.425999999999999967e-04,-2.752569522747309995e-08
1.426999999999999992e-04,-2.694579609520915988e-08
1.428000000000000016e-04,-2.638347711501364935e-08
1.429000000000000040e-04,-2.589604110743635431e-08
1.430000000000000064e-04,-2.552860529362632994e-08
1.430999999999999818e-04,-2.531520913407181512e-08
1.431999999999999842e-04,-2.528743324540249047e-08
1.432999999999999866e-04,-2.541309427799209476e-08
1.433999999999999891e-04,-2.571218669179523571e-08
1.434999999999999915e-04,-2.613984747445372835e-08
1.435999999999999939e-04,-2.666538583498088720e-08
1.436999999999999964e-04,-2.723396656914745040e-08
1.437999999999999988e-04,-2.778837717405280487e-08
1.439000000000000012e-04,-2.827610848074492384e-08
1.440000000000000036e-04,-2.865121352942577552e-08
1.441000000000000061e-04,-2.887855478931555990e-08
1.441999999999999814e-04,-2.893051820325750481e-08
1.442999999999999838e-04,-2.882177170041105909e-08
1.443999999999999863e-04,-2.853867843102183892e-08
1.444999999999999887e-04,-2.813254775484026898e-08
1.445999999999999911e-04,-2.762204972314055473e-08
1.446999999999999936e-04,-2.706707539568795808e-08
1.447999999999999960e-04,-2.651957317251187323e-08
1.448999999999999984e-04,-2.603132102555270072e-08
1.450000000000000009e-04,-2.564838694828148517e-08
1.451000000000000033e-04,-2.540688195526592282e-08
1.452000000000000057e-04,-2.533240287417226394e-08
1.452999999999999810e-04,-2.543532221367754980e-08
1.453999999999999835e-04,-2.569189404896824390e-08
1.454999999999999859e-04,-2.608426851519631873e-08
1.455999999999999883e-04,-2.657448311473076031e-08
1.456999999999999908e-04,-2.711674027444414793e-08
1.457999999999999932e-04,-2.765792481867877163e-08
1.458999999999999956e-04,-2.814651112124177497e-08
1.459999999999999981e-04,-2.853603556022078143e-08
1.461000000000000005e-04,-2.878537729798561553e-08
1.462000000000000029e-04,-2.887356036215319794e-08
1.463000000000000053e-04,-2.878803218363087300e-08
1.463999999999999807e-04,-2.855721617324882842e-08
1.464999999999999831e-04,-2.818134918778983957e-08
1.465999999999999855e-04,-2.770980729065220172e-08
1.466999999999999880e-04,-2.717987989338098904e-08
1.467999999999999904e-04,-2.664539571666997909e-08
1.468999999999999928e-04,-2.615998441240279142e-08
1.469999999999999953e-04,-2.576912905339468929e-08
1.470999999999999977e-04,-2.550910931697579138e-08
1.472000000000000001e-04,-2.540385189089259039e-08
1.473000000000000025e-04,-2.547964322355507564e-08
1.474000000000000050e-04,-2.568102453474348461e-08
1.474999999999999803e-04,-2.603622026421224397e-08
1.475999999999999827e-04,-2.649041325339799295e-08
1.476999999999999852e-04,-2.700854869047469488e-08
1.477999999999999876e-04,-2.753416720101768754e-08
1.478999999999999900e-04,-2.801767006042522992e-08
1.479999999999999925e-04,-2.841313204791046000e-08
1.480999999999999949e-04,-2.868319835312136507e-08
1.481999999999999973e-04,-2.880257955877620502e-08
1.482999999999999997e-04,-2.874633543411912487e-08
1.484000000000000022e-04,-2.856224887769336701e-08
1.485000000000000046e-04,-2.822655197469962353e-08
1.485999999999999799e-04,-2.778677728516955763e-08
1.486999999999999824e-04,-2.728363016363513443e-08
1.487999999999999848e-04,-2.676710432099035579e-08
1.488999999999999872e-04,-2.628595151259692247e-08
1.489999999999999897e-04,-2.588521397081701363e-08
1.490999999999999921e-04,-2.560336377728362310e-08
1.491999999999999945e-04,-2.547303832320952315e-08
1.492999999999999969e-04,-2.551483097094533680e-08
1.493999999999999994e-04,-2.568248276572532761e-08
1.495000000000000018e-04,-2.599444559903002564e-08
1.496000000000000042e-04,-2.641960115634824269e-08
1.497000000000000067e-04,-2.690819536288876141e-08
1.497999999999999820e-04,-2.741705777014721232e-08
1.498999999999999844e-04,-2.789664868941496719e-08
1.499999999999999869e-04,-2.829924818681903297e-08
1.500999999999999893e-04,-2.858638382400470057e-08
1.501999999999999917e-04,-2.873158634793463766e-08
1.502999999999999942e-04,-2.870678971371048659e-08
1.503999999999999966e-04,-2.855077539387411535e-08
1.504999999999999990e-04,-2.825879943841450327e-08
1.506000000000000014e-04,-2.785830600916643701e-08
1.507000000000000039e-04,-2.738087974812664041e-08
1.508000000000000063e-04,-2.688214617229799166e-08
1.508999999999999816e-04,-2.640795476878737136e-08
1.509999999999999841e-04,-2.600363469738326059e-08
1.510999999999999865e-04,-2.570749804037057273e-08
1.511999999999999889e-04,-2.554749794476314549e-08
1.512999999999999914e-04,-2.555770427166017646e-08
1.513999999999999938e-04,-2.568990102356075938e-08
1.514999999999999962e-04,-2.596288170938868123e-08
1.515999999999999986e-04,-2.635376819884068768e-08
1.517000000000000011e-04,-2.681397045367982125e-08
1.518000000000000035e-04,-2.730444904215501168e-08
1.519000000000000059e-04,-2.777402327091238921e-08
1.519999999999999813e-04,-2.817892585836862010e-08
1.520999999999999837e-04,-2.848244580311169435e-08
1.521999999999999861e-04,-2.865686499753944184e-08
1.522999999999999886e-04,-2.865871294215936579e-08
1.523999999999999910e-04,-2.854613464484873643e-08
1.524999999999999934e-04,-2.828775767401302465e-08
1.525999999999999958e-04,-2.792022975496647593e-08
1.526999999999999983e-04,-2.747212308086743217e-08
1.528000000000000007e-04,-2.699231988210589182e-08
1.529000000000000031e-04,-2.652714655921741531e-08
1.530000000000000056e-04,-2.611900851603182722e-08
1.530999999999999809e-04,-2.580747364919344962e-08
1.531999999999999833e-04,-2.562793724163844505e-08
1.532999999999999858e-04,-2.560188436413750457e-08
1.533999999999999882e-04,-2.569825122519317875e-08
1.534999999999999906e-04,-2.594331941625897478e-08
1.535999999999999930e-04,-2.629261273809155790e-08
1.536999999999999955e-04,-2.672664802356060722e-08
1.537999999999999979e-04,-2.719576119467153157e-08
1.539000000000000003e-04,-2.765713184263365615e-08
1.540000000000000028e-04,-2.806574970421185075e-08
1.541000000000000052e-04,-2.837925708392885655e-08
1.541999999999999805e-04,-2.857182301991475624e-08
1.542999999999999830e-04,-2.862050076392026270e-08
1.543999999999999854e-04,-2.853940468640917103e-08
1.544999999999999878e-04,-2.830828343277483357e-08
1.545999999999999903e-04,-2.797266568172860867e-08
1.546999999999999927e-04,-2.755585270743763393e-08
1.547999999999999951e-04,-2.709670027467932958e-08
1.548999999999999975e-04,-2.664100442601934489e-08
1.550000000000000000e-04,-2.623465260316118132e-08
1.551000000000000024e-04,-2.591413888602102409e-08
1.552000000000000048e-04,-2.570832283394038981e-08
1.552999999999999802e-04,-2.563818783547661312e-08
1.553999999999999826e-04,-2.572072269376324854e-08
1.554999999999999850e-04,-2.592123084195269328e-08
1.555999999999999875e-04,-2.624494035273451131e-08
1.556999999999999899e-04,-2.664537870330156699e-08
1.557999999999999923e-04,-2.709523279057788361e-08
1.558999999999999947e-04,-2.754403662603533782e-08
1.559999999999999972e-04,-2.795062668952996973e-08
1.560999999999999996e-04,-2.827786043084535527e-08
1.562000000000000020e-04,-2.849355384046054733e-08
1.563000000000000045e-04,-2.857186841502525979e-08
1.563999999999999798e-04,-2.850351791797359099e-08
1.564999999999999822e-04,-2.832677786811775909e-08
1.565999999999999847e-04,-2.801937642869137018e-08
1.566999999999999871e-04,-2.763091273224688976e-08
1.567999999999999895e-04,-2.719373078741812833e-08
1.568999999999999919e-04,-2.675123514497323712e-08
1.569999999999999944e-04,-2.634397762791589016e-08
1.570999999999999968e-04,-2.601421581150820967e-08
1.571999999999999992e-04,-2.579372899136059037e-08
1.573000000000000017e-04,-2.569960245578107762e-08
1.574000000000000041e-04,-2.575649309668868600e-08
1.574999999999999794e-04,-2.591651602249110137e-08
1.575999999999999819e-04,-2.619829556352061931e-08
1.576999999999999843e-04,-2.657644862631931870e-08
1.577999999999999867e-04,-2.700135493857932692e-08
1.578999999999999891e-04,-2.743850436161840523e-08
1.579999999999999916e-04,-2.784200385254633738e-08
1.580999999999999940e-04,-2.817429991549879976e-08
1.581999999999999964e-04,-2.840524185166765277e-08
1.582999999999999989e-04,-2.851385352194792172e-08
1.584000000000000013e-04,-2.847007955303846025e-08
1.585000000000000037e-04,-2.832488408143503127e-08
1.586000000000000062e-04,-2.805784817940942986e-08
1.586999999999999815e-04,-2.769760133252534509e-08
1.587999999999999839e-04,-2.728382987081744026e-08
