t_s,uy_mass_m
1.169999999999999979e-04,-1.716288489172439934e-12
1.171999999999999892e-04,-1.564427306987844591e-12
1.173999999999999941e-04,-1.412566124803345173e-12
1.175999999999999989e-04,-1.369857144807162620e-12
1.177999999999999902e-04,-1.327148164810801343e-12
1.179999999999999951e-04,-1.440050772793414685e-12
1.181999999999999999e-04,-1.552953380775763476e-12
1.183999999999999913e-04,-1.693847959359895301e-12
1.185999999999999961e-04,-1.834742537943981688e-12
1.188000000000000010e-04,-1.846138015957305688e-12
1.189999999999999923e-04,-1.857533493970847388e-12
1.191999999999999971e-04,-1.728121991046040535e-12
1.193999999999999885e-04,-1.598710488121496417e-12
1.195999999999999933e-04,-1.474370183522194876e-12
1.197999999999999982e-04,-1.350029878922894142e-12
1.199999999999999895e-04,-1.369426470848580169e-12
1.201999999999999943e-04,-1.388823062774006894e-12
1.203999999999999992e-04,-1.528761484275263333e-12
1.205999999999999905e-04,-1.668699905776279050e-12
1.207999999999999954e-04,-1.771774818633977607e-12
1.210000000000000002e-04,-1.874849731491743816e-12
1.211999999999999916e-04,-1.826463426492037362e-12
1.213999999999999964e-04,-1.778077121492609597e-12
1.216000000000000013e-04,-1.633846264785949179e-12
1.217999999999999926e-04,-1.489615408079468294e-12
1.219999999999999974e-04,-1.411469935414702724e-12
1.221999999999999888e-04,-1.333324462749823458e-12
1.223999999999999936e-04,-1.407734102751353618e-12
1.225999999999999985e-04,-1.482143742752596001e-12
1.228000000000000033e-04,-1.624450921052199080e-12
1.229999999999999811e-04,-1.766758099351650696e-12
1.231999999999999860e-04,-1.817478034575346156e-12
1.233999999999999908e-04,-1.868197969799204184e-12
1.235999999999999957e-04,-1.771733207366715837e-12
1.238000000000000005e-04,-1.675268444934495273e-12
1.240000000000000054e-04,-1.591686667684952810e-12
1.241999999999999832e-04,-1.508104890435392172e-12
1.243999999999999880e-04,-1.424523113185832341e-12
1.245999999999999929e-04,-1.340941335936267462e-12
1.247999999999999977e-04,-1.418440548290876709e-12
1.250000000000000026e-04,-1.495939760645205450e-12
1.252000000000000075e-04,-1.573438972999529950e-12
1.253999999999999852e-04,-1.650938185353845161e-12
1.255999999999999901e-04,-1.699897690562826387e-12
1.257999999999999949e-04,-1.748857195771847398e-12
1.259999999999999998e-04,-1.797816700980874669e-12
1.262000000000000047e-04,-1.846776206189905373e-12
1.263999999999999824e-04,-1.748928699644545342e-12
1.265999999999999873e-04,-1.651081193099451075e-12
1.267999999999999921e-04,-1.553233686554354991e-12
1.269999999999999970e-04,-1.455386180009259917e-12
1.272000000000000019e-04,-1.449478218406069551e-12
1.274000000000000067e-04,-1.443570256802701874e-12
1.275999999999999845e-04,-1.437662295199332380e-12
1.277999999999999893e-04,-1.431754333595963895e-12
1.279999999999999942e-04,-1.531021706178115509e-12
1.281999999999999991e-04,-1.630289078760068002e-12
1.284000000000000039e-04,-1.729556451342020092e-12
1.285999999999999817e-04,-1.828823823923958852e-12
1.287999999999999865e-04,-1.791567783205087968e-12
